"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","02","CSX","000216113","","","","","24","02","CSX","000216113","","","24","02","10","12","47","AM","01","2","0","0","0","","WAYCROSS","0587.0","13","64","4","1","004","R","M401","2","11634","1","Y","FREIGHT LEAD","1","0000.0","2","CSXT","912346","007","N","","","000","","2","0","0","0","0","0","0","0","0","0","68","0","95","0","0","1","0","0","0","0","3770","21420","M204","","0","0","0","0","M204","2","1","004","25190","","13C299","0","000000","0","1","0","1","0","02","17","02","17","1","3","","1","","","","167","","2024","0","0","0","0","0","0","WARE","299","","","","N","9969","2","WHILE SHOVING THE M40109 INTO RICE YARD FROM THE SOUTH CONNECTION, THE 7TH CAR FROM THE HEAD END, CS","XT912346 LIFTED WHILE TRAVERESING THE FROG AT THE F1-F2 CROSSOVERS.","","","","","","","","","","","","","","0","31.213509","-82.353557","2","5","","","","JESUP",
"24","03","NS","155957","","","","","24","03","NS","155957","","","24","03","06","1","50","AM","05","0","0","0","0","","MACON","242.00","13","45","4","3","004","E","GM41","1","0","7","Y","RT01","1","","2","ADMX","636067","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","19","0","23","0","0","0","0","4","0","0","42500","3500","H306","","0","0","0","0","H306","2","1","009","63000","","13C021","0","000000","0","1","0","1","0","03","15","03","15","1","3","","1","","","","293","","2024","0","0","0","0","0","0","BIBB","021","00","00","","N","3259","0","GM43 SHOVING NORTH TO THE CLEARANCE POINT IN RT03, FAILED TO STOP WHICH RESULTED IN HIS TRAIN STRIKI","NG THE SIDE OF GM41’S TRAIN THAT WAS BEING HUMPED OUT OF RT01. THERE IS CURRENTLY 4 CARS COMPLETELY","ON THE SIDE AND 3 LEANING WITH ALL WHEELS IN THE AIR ON THE EASTSIDE. THERE WERE NO INJURIES.","","","","","","","","","","","","","1","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","02","NS","155708","","","","","24","02","NS","155708","","","24","02","08","12","1","PM","01","0","0","0","0","","ATLANTA","148","13","57","2","1","004","E","GA01","2","0","7","Y","TF02","1","","2","TTGX","941917","026","Y","","","000","","4","0","0","0","0","0","0","0","0","0","22","0","40","0","0","6","0","8","0","0","8000","10000","H506","","0","0","0","0","H506","2","1","004","18000","","13C121","0","000000","0","1","0","0","0","05","30","","","1","3","","1","","","","118","","2024","0","0","0","0","0","0","FULTON","121","","","","N","3929","0","GA01 PULLING OUT OF FT11 AT INMAN YARD, ATLANTA, GA DERAILED 14 CARS. ALL CARS REMAINED UPRIGHT. NO","INJURIES OCCURRED.","","","","","","","","","","","","","","1","33.79352","-84.444441","2","5","K","L","","ATLANTA TERMINAL",
"24","11","BNSF","CA1124117","24","11","SJVR","SJV024824","24","11","BNSF","CA1124117","","","24","11","28","5","10","AM","01","0","0","0","0","","BAKERSFIELD","889.2","06","48","1","2","000","","","","0","","","458","1","0","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76119","H307","H702","0","0","0","0","H307","2","1","005","116119","","06C029","0","000000","0","0","0","0","0","","","","","2","7","","1","","","","203","","2024","0","0","0","0","0","0","KERN","029","","","","","","","SJVR RR SHOVING YARD TYPE BNSF TRACK RAN THROUGH A SWITCH, CHANGED DIRECTIONS AND DERAILED 4 RAILCAR","S DUE TO SHOVING MOVEMENT, MAN ON OR AT LEADING END OF MOVEMENT, FAILURE TO CONTROL. NO HAZMAT RELEA","SE.","","","","","","","","","","","","","","35.371394","-119.052058","2","5","K","","","BAKERSFIELD",
"24","07","BNSF","CA0724109","","","","","24","07","BNSF","CA0724109","","","24","07","17","10","20","PM","01","0","0","0","0","","BARSTOW","1.1","06","80","4","1","004","E","YBAR","3","416","7","Y","1422","1","0","2","DHGX","003204","005","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","2","0","0","0","0","M411","","0","0","0","0","M411","2","1","005","974790","","06C071","0","000000","0","0","0","1","1","","","06","22","1","7","","1","","","","164","","2024","0","0","0","0","0","0","SAN BERNARDINO","071","","","","N","777","2","Y BAR2062 17 PULLING ON YARD TRACK DERAILED 5 RAILCARS TOTAL INVOLVING ANOTHER SWITCH JOB DUE TO PAS","SED COUPLERS (AUTOMATED CLASSIFICATION YARD). NO HAZMAT RELEASE.","","","","","","","","","","","","","","3","34.902171","-117.037836","2","5","K","","","CAJON",
"24","06","UP","0624NC011","24","06","ATK","180488","24","06","UP","0624NC011","","752164S","24","06","04","5","48","PM","07","0","0","0","0","","GONZALES","132.64","06","83","2","1","000","","","1","0","","","SINGLE MAIN TRACK","4",".1","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M302","","0","0","0","0","M302","1","4","046","31369","","06C053","0","000000","0","0","0","0","0","","","","","2","7","","CL","","","","114","","2024","0","0","0","0","0","0","MONTEREY","053","","","","","","","AMTRAK TRAIN AMT14-04, COLLIDED WITH A TRACTOR TRAILER AT CROSSING. **ATK EQUIPMENT DAMAGES = $24,54","1.71 DOLLARS**","","","","","","","","","","","","","","","36.497125","-121.434321","1","1","Q","","","COAST SUB",
"24","06","ATK","180608","","","","","","","BNSF","","","","24","06","09","11","35","PM","09","0","0","0","0","","BELL GARDENS","0149.0","06","65","4","1","050","E","595","4","0","B","Y","MAIN TRACK","4","0","1","AMT","006905","001","Y","","","000","","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","24610","0","M404","","0","0","0","0","M404","1","4","050","24610","","06C037","0","000000","0","1","0","1","1","09","15","09","15","1","7","","6","","","","280","","2024","0","0","0","0","0","0","LOS ANGELES","037","","","","Y","582","1","Debris strike: Train 595(09), operating push/pull with Cab Car 6905, 5 cars and Locomotive C2110, st","ruck a container at MP 149.5 on the Burlington Northern Santa Fe San Bernardino Subdivision. The cre","w reported the engineer side window and mirror were damaged on the Cab Car 6905.","","","","","","","","","","","","","0","33.987277","-118.133114","1","1","Q","","","SAN BERNARDINO",
"24","01","GC","GCR664324L","","","","","24","01","GC","GCR664324L","","","24","01","12","10","30","PM","02","0","0","0","0","","VIDALIA","576.5","13","48","4","1","010","R","L782","4","3847","1","Y","ENGINE TRACK","1","","2","GC","000547","001","N","","","000","","3","0","0","0","0","0","0","0","0","0","3","0","36","0","0","0","0","0","0","0","100000","0","H607","H702","0","0","0","0","H607","2","1","010","100000","","13C279","0","000000","0","1","1","1","0","05","30","05","30","1","3","","Cl","","","","519","","2024","0","0","0","0","0","0","TOOMBS","279","","","","N","2550","3","A SWITCH ON THE MAIN TRACK IN YARD LIMITS WAS LEFT LINED FOR THE ENGINE TRACK INSTEAD OF MAINLINE MO","VEMENT. A TRAIN CREW WAS TRAVELING WESTBOUND ON THE MAIN IN YARD LIMITS WHEN THE ENGINEER FAILED TO","ENSURE THE ROUTE WAS PROPERLY LINED FOR THE MAIN TRACK. AS A RESULT, TRAIN LEFT THE MAINLINE AND ENT","ERED THE ENGINE TRACK, ROLLED OVER A ONE-WAY DERAIL AND STRUCK MOW EQUIPMENT WHICH HAD BEEN STORED I","N THE ENGINE TRACK. NO EQUIPMENT WAS DERAILED, AND NO INJURIES OCCURRED. THE MOW EQUIPMENT WAS DAMAG","ED FROM THE IMPACT.","","","","","","","","","","0","32.218012","-82.410189","2","5","","","","SAVANNAH",
"24","01","PCJX","PCJX00041F","","","","","24","01","PCJX","PCJX00041F","","754879V","24","01","03","5","59","AM","07","0","0","0","0","","BURLINGAME","15.0","06","48","4","3","076","R","501","1","0","2","Y","MAIN TRACK #1","4","0018.1","1","JPBX","000922","001","Y","","","000","","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","56602.04","0","M399","","0","1","0","1","M399","1","4","076","56602.04","","06C081","1","000000","0","1","0","2","0","06","31","06","31","1","7","","3","","SYSTEM","","730","","2024","0","0","0","0","0","1","SAN MATEO","081","00","00","","Y","425","3","WHILE TRAVELING NORTHBOUND ON MAIN TRACK ONE CT 501 WAS APPROACHING BROADWAY AVENUE MP 15.03 WHEN TH","E ENGINEER OBSERVED FLASHING YELLOW HAZARD LIGHTS ON THE MAIN TRACK ONE IMMEDIATELY IN FRONT OF HER,","ENGINEER THEN MADE AN EMERGENCY BRAKE APPLICATION AND ADVISED THE CREW VIA RADIO TO HANG ON. CT 501","MADE CONTACT WITH THE VEHICLE APPROXIMATELY 120 FEET NORTH OF BROADWAY AVENUE. CROSSING AROUND MP 1","4.9. THE LOCOMOTIVE ENGINEER OF CT 501 MADE AN EMERGENCY CALL OVER THE RADIO TO SAN JOSE CONTROLS DI","SPATCH AND ANY SURROUNDING TRAINS AS REQUIRED. EMERGENCY SERVICES PERSONNEL ALONG WITH TASI MANAGEME","NT WERE DISPATCHED TO THE SCENE. VEHICLE WAS OCCUPIED BY ONE MALE OCCUPANT WHO WAS EXTRICATED AND TR","ANSPORTED TO A LOCAL HOSPITAL.","","","","","","","","0","37.588182","-122.364089","1","1","","","","CALTRAIN",
"24","01","UP","0124NC017","","","","","24","01","UP","0124NC017","","","24","01","15","11","40","PM","01","0","0","0","0","","STOCKTON","92.73","06","49","4","1","010","R","MFRR","3","4479","1","Y","INDUSTRY 712","1","","2","AEX","037872","063","N","","","000","","2","0","0","0","0","0","0","0","0","0","18","0","75","0","0","0","0","6","0","0","47358","43000","T202","","0","0","0","0","T202","2","1","010","90358","","06C077","0","000000","0","1","0","1","0","05","30","05","30","1","7","","CL","","","","191","","2024","0","0","0","0","0","0","SAN JOAQUIN","077","","","","N","6359","2","MFRRV-15 WAS DEPARTING STOCKTON YARD AFTER MAKING A PICKUP IN TRACK 12. TRAVELING EASTBOUND ON TRACK","712/BRAVO LEAD, A SECTION OF RAIL BROKE UNDERNEATH THE 63RD CAR. 6 CARS IN TOTAL DERAILED.","","","","","","","","","","","","","","0","37.940794","-121.273129","1","5","","","","OAKLAND SUB",
"24","01","UP","0124NC030","","","","","24","01","UP","0124NC030","","","24","01","22","1","45","AM","13","1","0","0","0","","BELDEN","251.5","06","39","4","3","025","E","INPO","4","7971","1","Y","SINGLE MAIN TRACK","2","24.3","1","UP","005882","087","N","","","000","","2","0","1","0","0","0","0","0","0","0","121","0","0","0","0","5","0","0","0","0","190292","99525","M101","","0","0","0","0","M101","1","2","025","289817","","06C063","0","000000","0","1","0","1","0","04","45","04","45","1","7","","CL","","","","103","","2024","0","0","0","0","0","0","PLUMAS","063","","","","N","9118","2","INPOA-19 HAD A ROCKSLIDE CAME DOWN OFF SIDE OF HILL AND STRUCK REAR PORTION OF TRAIN, DERAILING 5 CA","RS.","","","","","","","","","","","","","","0","39.921268","-121.317626","1","1","Q","","","CANYON SUB",
"24","01","UP","0124LA009","24","01","ATK","177807","24","01","UP","0124LA009","","912013V","24","01","02","10","36","AM","07","0","0","0","0","","CAMARILLO","415.52","06","46","2","1","000","","","1","0","","","SINGLE MAIN TRACK","4","1.5","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172080","M308","","0","0","1","0","M308","1","4","070","174369","","06C111","0","000000","0","","","","","","","","","2","7","","CL","","","","114","","2024","0","0","0","0","0","0","VENTURA","111","","","","","582","","AMTRAK TRAIN AMT765-02, LEAD UNIT CDTX2119, COLLIDED WITH VEHICLE AT CROSSING. **AMTRAK EQUIPMENT DA","MAGE = $2288**","","","","","","","","","","","","","","","34.242428","-119.01007","1","1","Q","","","SANTA BARBARA SUB",
"24","11","SJVR","SJV024824R","","","","","24","11","BNSF","CA1124117","","","24","11","28","5","10","AM","01","0","0","0","0","","BAKERSFIELD","889.4","06","45","4","2","005","E","916","4","1251","1","Y","BNSF YARD VALLEY LEA","1","","2","TAEX","003228","015","Y","","","000","","2","0","0","0","0","0","0","0","0","0","14","0","1","0","0","4","0","1","0","0","20000","0","H307","H702","0","0","0","0","H307","2","1","005","116119","","06C029","0","000000","0","1","1","1","0","13","","13","","1","7","","Cl","","","","457","","2024","0","0","0","0","0","0","KERN","029","","","","N","1200","2","CREW WAS MAKING A SHOVING MOVEMENT INTO THE BNSF YARD BAKERSFIELD. CONDUCTOR PROTECTING THE SHOVING","MOVEMENT RAN THROUGH THE CORRAL TRACK (TAIL TRACK). TRAIN CAME TO A STOP AT THE VALLEY SWITCH, PULLE","D FORWARD TO GET OUT OF A LIGHT POWER'S WAY. THE CREW'S NEXT SHOVING MOVEMENT WENT INTO EMERGENCY AN","D CONDUCTOR WALKED UP AND REALIZED TRAIN HAD DERAILED. CREW WAS ON DUTY ON 11/27/2024 AT 2000/TIED U","P ON 11/28/2024 AT 0916. CREW WAS HELD FOR INVESTIGATION.","","","","","","","","","","","0","35.371214","-119.050744","2","5","","","","BAKERSFIELD",
"24","03","BNSF","CA0324119","24","03","ATK","179046","24","03","BNSF","CA0324119","","","24","03","30","6","31","PM","09","0","0","0","0","","STOCKTON","1120.5","06","61","3","1","000","","","","0","","","MAIN 1 TRACK","5","5.49","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M404","","0","0","0","0","M404","1","5","011","15462","","06C077","0","000000","0","0","0","0","0","","","","","2","7","","1","","","","139","","2024","0","0","0","0","0","0","SAN JOAQUIN","077","","","","","","","AMTRAK TRAIN STRUCK DEBRIS THAT CAUSED $15,462 DAMAGE TO PASSENGER CARS DUE TO OBJECT OR EQUIPMENT O","N OR FOULING TRACK. BNSF HAD NO DAMAGE.","","","","","","","","","","","","","","","37.947078","-121.274138","1","1","Q","","","STOCKTON",
"24","06","BNSF","CA0624126","24","06","UP","0624LA049","24","06","UP","0624LA049","","","24","06","30","1","12","PM","01","0","0","0","0","","KEENE","348.2","06","98","2","1","000","R","QHAR","4","5155","1","Y","SINGLE MAIN TRACK","5","0","1","BNSF","007300","001","","BNSF","007300","001","","3","0","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","1000","0","E71L","","0","0","0","0","E71L","1","5","007","140011","","06C029","0","000000","0","1","0","1","0","05","35","05","35","1","7","","1","","","","267","","2024","0","0","0","0","0","0","KERN","029","","","","N","6400","2","THE Q-HARSTO3-26A WAS STOP ON THE UP MOJAVE SUB AND WAS PASSED BY THE EASTBOUND UP MRVLB29 ON THE AD","JACENT SIDING TRACK WHEN THE EMPTY RAILCAR DERAILED AND IMPACTED BNSF 7300 DUE TO OBJECT OR EQUIPMEN","T ON OR FOULING TRACK UP HAD $130,081 IN DAMAGES.NO HAZMAT RELEASE.","","","","","","","","","","","","","0","35.22171","-118.556299","1","1","Q","","","MOJAVE (UP)",
"24","07","BNSF","NW0724119","","","","","24","07","BNSF","NW0724119","","","24","07","26","1","35","AM","01","14","0","0","0","","WESTWOOD","122","06","59","4","1","022","E","HBAR","1","3759","1","Y","SINGLE MAIN TRACK","2","10.1","1","ETTX","703342","004","N","ETTX","703342","004","N","3","0","0","0","0","0","0","0","0","0","19","0","35","0","0","10","0","1","0","0","118006","161169","E34C","","0","0","0","0","E34C","1","2","022","279175","","06C035","0","000000","0","1","0","1","0","04","20","04","20","1","7","","1","","","","139","","2024","0","0","0","0","0","0","LASSEN","035","","","","N","3428","2","H BARPAS9 24A ON SINGLE MAIN TRACK DERAILED 11 RAILCARS DUE TO DRAFT GEAR/MECHANISM BROKEN OR DEFECT","IVE (INCLUDING YOKE). NO HAZMAT RELEASE","","","","","","","","","","","","","","0","40.803198","-121.289323","1","1","Q","","","GATEWAY",
"24","07","NS","157363","","","","","24","07","NS","157363","","718472J","24","07","13","10","39","PM","07","10","0","0","0","","JULIETTE","212.65","13","85","4","1","034","R","366G","1","9728","1","Y","SINGLE MAIN TRACK","4","4","1","NS","004494","001","N","","","000","","4","0","0","0","0","0","0","0","0","0","61","0","62","0","0","0","0","0","0","0","13397","17000","M308","","0","0","0","0","M308","1","4","034","30397","","13C207","0","000000","0","0","0","1","0","","","10","39","1","3","","1","","","","68","","2024","0","0","0","0","0","0","MONROE","207","","","","N","7679","2","NS TRAIN 366G213 STRUCK A TRACTOR TRAILER AT THE HWY-GRADE CROSSING.","","","","","","","","","","","","","","","0","33.155059","-83.828513","1","1","Q","","","COASTAL",
"24","01","ARR","2024010","","","","","24","01","ARR","2024010","","","24","01","13","7","30","AM","01","0","0","0","0","","DENALI","246.9","02","-10","4","1","026","R","139","2","2878","1","Y","MAIN","3","3.5","1","AK","004006","003","N","AK","004006","003","N","3","0","0","0","0","1","0","0","0","0","26","0","26","0","0","0","0","0","0","0","11163","111163","E71L","H995","0","0","0","0","E71L","1","3","026","122326","","02C020","0","000000","0","1","0","1","0","10","30","10","30","1","8","","3","","","","532","","2024","0","0","0","0","0","0","ANCHORAGE","020","","","","N","4253","2","THE SOUTHBOUND LOCOMOTIVE 4006 WAS SET OUT THE MORNING OF 1/11/24 AT BROAD PASS FOR 3-4 INCH FLAT SP","OTS AND LOCKED UP WHEELS. MECHANICAL INSPECTED THE AFTERNOON OF 1/11 AND FOUND NO CONDEMNABLE FLATS","SPOTS. MECHANICAL CUT THE TRACTION MOTOR PINION OFF, ALLOWING THE WHEELS TO MOVE FREE. THE 4006 WAS","RELEASED AND TO BE PICKED UP IN ROUTE BY THE SB FREIGHT THE EVENING OF 1/12. AT 0730 1/13, THE SB FR","EIGHT EXPERIENCE A UDE AT MP 246.8 BETWEEN CAR 46 AND 47. UPON INSPECTIONS THE FOURTH AXLE OF THE 40","06 WAS FOUND TO BE OFF THE RAIL.","","","","","","","","","","0","62.593399","-150.0323","2","2","P","","","SYSTEM",
"24","09","ARR","2024167","","","","","24","09","ARR","2024167","","","24","09","10","11","0","PM","01","0","0","0","0","","ANCHORAGE","114.3","02","50","4","3","005","R","230S","1","0","B","Y","INSIDE FUEL RACK","1","000","2","ARR","004325","001","N","ARR","004325","000","N","2","0","0","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","0","4710","12151","H602","","0","0","0","0","H602","2","1","005","16861","","02C020","0","000000","0","1","0","1","0","04","30","04","30","1","8","","3","","","","398","","2024","0","0","0","0","0","0","ANCHORAGE","020","00","00","","N","751","2","WHILE SPOTTING THE DENALI STAR CONSIST TO THE FUEL RACK FOR FUELING OPERATIONS, THE CONDUCTOR WHO WA","S RIDING POINT FELT A JOLT AND THEN THE CONSIST CAME TO AN ABRUPT STOP. AFTER COMMUNICATING WITH THE","ENGINEER, THE CONDUCTOR MADE HIS WAY SOUTH TO THE LOCOMOTIVES. UPON ARRIVALS THEY NOTICED THE LEAD","LOCOMOTIVE HAD 2 WHEEL SETS OF THE REAR TRUCK DERAILED AND THERE WAS EXTENSIVE DAMAGE TO THE RAIL.","","","","","","","","","","","","0","61.2271","-149.8804","2","5","Z","","","ANCHORAGE",
"24","06","ATK","180488","","","","","24","06","UP","0624NC011","","752164S","24","06","04","5","48","PM","07","0","0","0","0","","GONZALES","0132.4","06","79","2","1","046","E","14","1","0","2","Y","MAIN TRACK","4","0","1","AMT","000167","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","31369","0","M302","","0","0","0","0","M302","1","4","046","31369","","06C053","0","000000","0","1","0","1","1","03","28","03","28","1","7","","6","","","","375","","2024","0","0","0","0","0","0","MONTEREY","053","","","","Y","822","1","Grade crossing: Train 14(04) operating with camera equipped locomotive AMTK 167 and AMTK 314 with 8","cars struck a semi on a private highway crossing at grade at MP 132.6 (US DOT: 752164S) on the UP Co","ast Subdivision. No injuries reported to the driver of the vehicle (age and gender are unknown), and","minor damage reported to locomotive (AMTK/176) in the form of a bent plow.","","","","","","","","","","","","0","36.49913","-121.436743","1","1","Q","","","COAST",
"24","05","BNSF","CA0524112","","","","","24","05","PHL","PHL00120F","","","24","05","19","3","24","AM","01","0","0","0","0","","LONG BEACH","17.4","06","61","4","2","010","R","YWAT","4","5758","1","Y","SINGLE MAIN TRACK","2","10","1","BNSF","255223","006","Y","","","000","","3","0","0","0","0","0","0","0","0","0","90","0","0","0","0","2","0","0","0","0","46076","0","H503","","0","0","0","0","H503","1","2","010","861837","","06C037","0","000000","0","1","0","1","0","04","01","04","01","1","7","","1","","","","140","","2024","0","0","0","0","0","0","LOS ANGELES","037","","","","N","7908","2","YWAT463118 DERAILED 2 RAILCARS DUE TO BUFFERING OR SLACK ACTION EXCESSIVE, TRAIN HANDLING PHL HAD $8","15,761 IN TRACK COST. NO HAZMAT RELEASE.","","","","","","","","","","","","","","0","33.783942","-118.228574","1","1","Q","","","LONG BEACH (PHL)",
"24","05","UP","0524LA008","","","","","24","05","UP","0524LA008","","","24","05","07","4","28","PM","01","0","0","0","0","","BLOOMINGTON","538.0","06","75","2","1","010","E","MTUM","4","14619","1","Y","YARD 112","2","32.2","1","AJPX","006185","117","N","","","000","","4","0","0","0","1","0","0","0","0","0","104","0","53","0","0","0","0","2","0","0","10877","61648","M405","","0","0","0","0","M405","1","2","010","72525","","06C071","0","000000","0","1","0","1","0","02","23","02","23","1","7","","CL","","","","858","","2024","0","0","0","0","0","0","SAN BERNARDINO","071","","","","N","10452","2","THE MTUMC-06 CAME INTO THE YARD FROM MAIN ONE CROSSED OVER TO MAIN TWO AND INTO THE YARD. CARS AJPX6","185 AND UCRY28554 DERAILED 30 FEET EAST OF THE 15 SWITCH THAT CROSSED THE TRAIN FROM MAIN TWO INTO T","HE YARD. DUE TO THE ASCENDING GRADE ON APPROACH TOMTUMC-06 WHEN HEADING WEST AND THE DESCENDING GRAD","E WHEN LEAVING THE CONTROL POINT AND ENTERING THE YARD ONTO THE 113 RECEIVING YARD LEAD, ALONG WITH","A TRAIN MADE UP OF MID AND REAR DPUS HAVING TO NEGOTIATE 2 CROSSOVERS, IT WAS FOUND TO INCREASE THEC","HANCE FOR A WHEEL LIFT DERAILMENT ON EMPTY CARS THAT HAVE A COMBINATION OF SHORT AND LONG DRAWBARS.","THE ASCENDING GRADE ON THE APPROACH TO MTUMC-06 WAS FOUND TO BE 1.61% FROM RIVERSIDE AND THE DESCEND","ING GRADE WHILE TRAVERSING THE 113 LEAD INTO THERECEIVING YARD WAS FOUND TO BE .65% AND THEN BEGINS","A 1.3% ASCENDING GRADE WHEN TRAVERSING THE 114-YARD TRACK.","","","","","","","0","34.067186","-117.339832","1","1","Q","","","ALHAMBRA SUB",
